2025-03-08 00:07:07 [INFO]: Request: GET /api/jobs | Body: {} | Response: [{"id":"1741042127827_1","nick":"Matvey","userId":1029594875,"username":"whsxg","position":"Frontend Developer","profileLink":"/profile/1029594875","experience":"5","description":"Разработка Telegram Mini App по ТЗ с полным циклом от проектирования до запуска.","requirements":["Опыт работы с Vue.js","Знание HTML, CSS, JavaScript","Интеграция с Telegram API"],"tags":["JavaScript","Vue 3","Telegram API"],"categories":["it"],"contact":"https://t.me/workiks_admin","createdAt":"2023-10-01T12:00:00Z","pinned":false},{"id":"1741042127828_2","nick":"Danone","userId":7079899705,"username":"Danoneee777","position":"Moderator","profileLink":"/profile/7079899705","experience":"3","description":"Модерация сообществ и управление контентом.","requirements":["Опыт работы с социальными сетями","Коммуникативные навыки","Знание основ модерации"],"tags":["Модерация","Социальные сети"],"categories":["social"],"contact":"https://t.me/Danoneee777","createdAt":"2023-10-02T14:30:00Z","pinned":false},{"id":"1741209378920_1940359844","adminId":1940359844,"userId":6629517298,"username":"LowGas","nick":"Techno","position":"Full-stack dev","profileLink":"/profile/6629517298","experience":4,"description":"Web & Blockchain Developer (fullstack): Vue js, node js, Python,Vue, smart-contracts","requirements":[],"tags":["Python","Vue js","node js","Web Developer"],"categories":["it"],"contact":"https://t.me/workiks_admin","createdAt":"2025-03-05T21:16:18.920Z","pinned":true}] | Status: 200 | Duration: 0ms
2025-03-08 00:07:46 [INFO]: Request: GET /api/vacancies | Body: {} | Response: [{"id":"1741277006546_1940359844","adminId":1940359844,"companyUserId":1234,"companyName":"Workiks","position":"Workiks","description":"Workiks","requirements":["12"],"tags":["12"],"categories":["design"],"contact":"https://t.me/GW_NEON","officialWebsite":"https://telegram.org/","verified":true,"photoUrl":"https://i.postimg.cc/CxW2KR5Z/5.png","createdAt":"2025-03-06T16:03:26.546Z","pinned":false},{"id":"1741375949903_1940359844","adminId":1940359844,"companyUserId":12345,"companyName":"TEST","position":"TEST","description":"TEST","requirements":["TEST"],"tags":["TEST"],"categories":["it"],"contact":"https://t.me/workiks_admin","officialWebsite":"TEST","verified":false,"photoUrl":"TEST","createdAt":"2025-03-07T19:32:29.903Z","pinned":true}] | Status: 200 | Duration: 0ms
2025-03-08 00:08:02 [INFO]: Request: GET /api/isAdmin | Body: {} | Response: {"isAdmin":true} | Status: 200 | Duration: 1ms
2025-03-08 00:08:02 [INFO]: Request: GET /api/reviews | Body: {} | Response: [{"id":"6629517298_1740961288631","text":"Матвейка лютый ","authorUserId":6629517298,"targetUserId":"1029594875","date":"2025-03-03T00:21:28.632Z"},{"id":"1940359844_1740961309870","text":"Матвей ебаный скамер","authorUserId":1940359844,"targetUserId":"1029594875","date":"2025-03-03T00:21:49.870Z"},{"id":"1940359844_1740961555994","text":"матвей,зачем на звезды скамиш людей?","authorUserId":1940359844,"targetUserId":"1029594875","date":"2025-03-03T00:25:55.994Z"},{"id":"6629517298_1740961644441","text":"Матвейка так нельзя","authorUserId":6629517298,"targetUserId":"1029594875","date":"2025-03-03T00:27:24.442Z"},{"id":"1940359844_1740961720021","text":"матвей?","authorUserId":1940359844,"targetUserId":"1029594875","date":"2025-03-03T00:28:40.022Z"},{"id":"1940359844_1741010314354","text":"ку","authorUserId":1940359844,"targetUserId":"1029594875","date":"2025-03-03T13:58:34.355Z"},{"id":"1940359844_1741016882676","text":"как дела?","authorUserId":1940359844,"targetUserId":"1029594875","date":"2025-03-03T15:48:02.676Z"},{"id":"1940359844_1741018654318","text":"поставь сука уже свою аву","authorUserId":1940359844,"targetUserId":"1029594875","date":"2025-03-03T16:17:34.318Z"},{"id":"1940359844_1741021522951","text":"Ура","authorUserId":1940359844,"targetUserId":"1029594875","date":"2025-03-03T17:05:22.951Z"},{"id":"1940359844_1741031528295","text":"привет мой дорогой друг","authorUserId":1940359844,"targetUserId":"1029594875","date":"2025-03-03T19:52:08.295Z"},{"id":"6629517298_1741097651892","text":"Не успел к дедлайну","authorUserId":6629517298,"targetUserId":"1029594875","date":"2025-03-04T14:14:11.892Z"},{"id":"1871247390_1741106463287","text":"Матвей садись делать роадмап ","authorUserId":1871247390,"targetUserId":"1029594875","date":"2025-03-04T16:41:03.287Z"},{"id":"1940359844_1741214360759","text":"матвей,когда ты уже нфт сделаешь,быстро за работу))","authorUserId":1940359844,"targetUserId":"1029594875","date":"2025-03-05T22:39:20.759Z"}] | Status: 200 | Duration: 0ms
2025-03-08 00:08:03 [INFO]: Request: GET /api/isAdmin | Body: {} | Response: {"isAdmin":true} | Status: 200 | Duration: 1ms
2025-03-08 00:08:03 [INFO]: Request: GET /api/tasks | Body: {} | Response: [] | Status: 200 | Duration: 0ms
2025-03-08 00:08:04 [INFO]: Request: GET /api/jobs | Body: {} | Response: [{"id":"1741042127827_1","nick":"Matvey","userId":1029594875,"username":"whsxg","position":"Frontend Developer","profileLink":"/profile/1029594875","experience":"5","description":"Разработка Telegram Mini App по ТЗ с полным циклом от проектирования до запуска.","requirements":["Опыт работы с Vue.js","Знание HTML, CSS, JavaScript","Интеграция с Telegram API"],"tags":["JavaScript","Vue 3","Telegram API"],"categories":["it"],"contact":"https://t.me/workiks_admin","createdAt":"2023-10-01T12:00:00Z","pinned":false},{"id":"1741042127828_2","nick":"Danone","userId":7079899705,"username":"Danoneee777","position":"Moderator","profileLink":"/profile/7079899705","experience":"3","description":"Модерация сообществ и управление контентом.","requirements":["Опыт работы с социальными сетями","Коммуникативные навыки","Знание основ модерации"],"tags":["Модерация","Социальные сети"],"categories":["social"],"contact":"https://t.me/Danoneee777","createdAt":"2023-10-02T14:30:00Z","pinned":false},{"id":"1741209378920_1940359844","adminId":1940359844,"userId":6629517298,"username":"LowGas","nick":"Techno","position":"Full-stack dev","profileLink":"/profile/6629517298","experience":4,"description":"Web & Blockchain Developer (fullstack): Vue js, node js, Python,Vue, smart-contracts","requirements":[],"tags":["Python","Vue js","node js","Web Developer"],"categories":["it"],"contact":"https://t.me/workiks_admin","createdAt":"2025-03-05T21:16:18.920Z","pinned":true}] | Status: 200 | Duration: 1ms
2025-03-08 00:08:04 [INFO]: Request: GET /api/favorites | Body: {} | Response: ["1741209378920_1940359844","1741277006546_1940359844"] | Status: 200 | Duration: 0ms
2025-03-08 00:08:04 [INFO]: Request: GET /api/isAdmin | Body: {} | Response: {"isAdmin":true} | Status: 200 | Duration: 1ms
2025-03-08 00:08:04 [INFO]: Request: GET /api/reviews | Body: {} | Response: [{"id":"6629517298_1740961288631","text":"Матвейка лютый ","authorUserId":6629517298,"targetUserId":"1029594875","date":"2025-03-03T00:21:28.632Z"},{"id":"1940359844_1740961309870","text":"Матвей ебаный скамер","authorUserId":1940359844,"targetUserId":"1029594875","date":"2025-03-03T00:21:49.870Z"},{"id":"1940359844_1740961555994","text":"матвей,зачем на звезды скамиш людей?","authorUserId":1940359844,"targetUserId":"1029594875","date":"2025-03-03T00:25:55.994Z"},{"id":"6629517298_1740961644441","text":"Матвейка так нельзя","authorUserId":6629517298,"targetUserId":"1029594875","date":"2025-03-03T00:27:24.442Z"},{"id":"1940359844_1740961720021","text":"матвей?","authorUserId":1940359844,"targetUserId":"1029594875","date":"2025-03-03T00:28:40.022Z"},{"id":"1940359844_1741010314354","text":"ку","authorUserId":1940359844,"targetUserId":"1029594875","date":"2025-03-03T13:58:34.355Z"},{"id":"1940359844_1741016882676","text":"как дела?","authorUserId":1940359844,"targetUserId":"1029594875","date":"2025-03-03T15:48:02.676Z"},{"id":"1940359844_1741018654318","text":"поставь сука уже свою аву","authorUserId":1940359844,"targetUserId":"1029594875","date":"2025-03-03T16:17:34.318Z"},{"id":"1940359844_1741021522951","text":"Ура","authorUserId":1940359844,"targetUserId":"1029594875","date":"2025-03-03T17:05:22.951Z"},{"id":"1940359844_1741031528295","text":"привет мой дорогой друг","authorUserId":1940359844,"targetUserId":"1029594875","date":"2025-03-03T19:52:08.295Z"},{"id":"6629517298_1741097651892","text":"Не успел к дедлайну","authorUserId":6629517298,"targetUserId":"1029594875","date":"2025-03-04T14:14:11.892Z"},{"id":"1871247390_1741106463287","text":"Матвей садись делать роадмап ","authorUserId":1871247390,"targetUserId":"1029594875","date":"2025-03-04T16:41:03.287Z"},{"id":"1940359844_1741214360759","text":"матвей,когда ты уже нфт сделаешь,быстро за работу))","authorUserId":1940359844,"targetUserId":"1029594875","date":"2025-03-05T22:39:20.759Z"}] | Status: 200 | Duration: 0ms
2025-03-08 00:08:05 [INFO]: Request: GET /api/vacancies | Body: {} | Response: [{"id":"1741277006546_1940359844","adminId":1940359844,"companyUserId":1234,"companyName":"Workiks","position":"Workiks","description":"Workiks","requirements":["12"],"tags":["12"],"categories":["design"],"contact":"https://t.me/GW_NEON","officialWebsite":"https://telegram.org/","verified":true,"photoUrl":"https://i.postimg.cc/CxW2KR5Z/5.png","createdAt":"2025-03-06T16:03:26.546Z","pinned":false},{"id":"1741375949903_1940359844","adminId":1940359844,"companyUserId":12345,"companyName":"TEST","position":"TEST","description":"TEST","requirements":["TEST"],"tags":["TEST"],"categories":["it"],"contact":"https://t.me/workiks_admin","officialWebsite":"TEST","verified":false,"photoUrl":"TEST","createdAt":"2025-03-07T19:32:29.903Z","pinned":true}] | Status: 200 | Duration: 0ms
2025-03-08 00:08:10 [INFO]: Request: GET /api/vacancies | Body: {} | Response: [{"id":"1741277006546_1940359844","adminId":1940359844,"companyUserId":1234,"companyName":"Workiks","position":"Workiks","description":"Workiks","requirements":["12"],"tags":["12"],"categories":["design"],"contact":"https://t.me/GW_NEON","officialWebsite":"https://telegram.org/","verified":true,"photoUrl":"https://i.postimg.cc/CxW2KR5Z/5.png","createdAt":"2025-03-06T16:03:26.546Z","pinned":false},{"id":"1741375949903_1940359844","adminId":1940359844,"companyUserId":12345,"companyName":"TEST","position":"TEST","description":"TEST","requirements":["TEST"],"tags":["TEST"],"categories":["it"],"contact":"https://t.me/workiks_admin","officialWebsite":"TEST","verified":false,"photoUrl":"TEST","createdAt":"2025-03-07T19:32:29.903Z","pinned":true}] | Status: 200 | Duration: 0ms
2025-03-08 00:08:10 [INFO]: Request: GET /api/tasks | Body: {} | Response: [] | Status: 200 | Duration: 0ms
2025-03-08 00:08:10 [INFO]: Request: GET /api/jobs | Body: {} | Response: [{"id":"1741042127827_1","nick":"Matvey","userId":1029594875,"username":"whsxg","position":"Frontend Developer","profileLink":"/profile/1029594875","experience":"5","description":"Разработка Telegram Mini App по ТЗ с полным циклом от проектирования до запуска.","requirements":["Опыт работы с Vue.js","Знание HTML, CSS, JavaScript","Интеграция с Telegram API"],"tags":["JavaScript","Vue 3","Telegram API"],"categories":["it"],"contact":"https://t.me/workiks_admin","createdAt":"2023-10-01T12:00:00Z","pinned":false},{"id":"1741042127828_2","nick":"Danone","userId":7079899705,"username":"Danoneee777","position":"Moderator","profileLink":"/profile/7079899705","experience":"3","description":"Модерация сообществ и управление контентом.","requirements":["Опыт работы с социальными сетями","Коммуникативные навыки","Знание основ модерации"],"tags":["Модерация","Социальные сети"],"categories":["social"],"contact":"https://t.me/Danoneee777","createdAt":"2023-10-02T14:30:00Z","pinned":false},{"id":"1741209378920_1940359844","adminId":1940359844,"userId":6629517298,"username":"LowGas","nick":"Techno","position":"Full-stack dev","profileLink":"/profile/6629517298","experience":4,"description":"Web & Blockchain Developer (fullstack): Vue js, node js, Python,Vue, smart-contracts","requirements":[],"tags":["Python","Vue js","node js","Web Developer"],"categories":["it"],"contact":"https://t.me/workiks_admin","createdAt":"2025-03-05T21:16:18.920Z","pinned":true}] | Status: 200 | Duration: 0ms
2025-03-08 00:08:11 [INFO]: Request: GET /api/isAdmin | Body: {} | Response: {"isAdmin":true} | Status: 200 | Duration: 0ms
2025-03-08 00:08:11 [INFO]: Request: GET /api/favorites | Body: {} | Response: ["1741209378920_1940359844","1741277006546_1940359844"] | Status: 200 | Duration: 0ms
2025-03-08 00:08:13 [INFO]: Request: GET /api/isAdmin | Body: {} | Response: {"isAdmin":true} | Status: 200 | Duration: 0ms
2025-03-08 00:08:14 [INFO]: Request: GET /api/user/6629517298 | Body: {} | Response: {"firstName":"LowGas","username":"LowGas","photoUrl":"https://t.me/i/userpic/160/LowGas.jpg"} | Status: 200 | Duration: 263ms
